customer_id,age,gender,nationality,emirate,income_bracket,marital_status,household_size
C02865,39,Female,Bangladeshi,Dubai,3000-7000 AED,Married,2
C02866,18,Female,Indian,Dubai,<3000 AED,Married,3
C02867,35,Female,Indian,Dubai,<3000 AED,Married,3
C02868,25,Female,Other,Sharjah,3000-7000 AED,Other,3
C02869,19,Female,Indian,Sharjah,3000-7000 AED,Single,3
C02870,23,Female,Indian,Dubai,<3000 AED,Single,5
C02871,49,Male,Indian,Ajman,<3000 AED,Married,3
C02872,51,Male,Pakistani,Dubai,7000-15000 AED,Married,5
C02873,37,Female,American,Ras Al Khaimah,3000-7000 AED,Single,5
C02874,35,Male,Bangladeshi,Sharjah,7000-15000 AED,Single,3
C02875,33,Female,Other,Dubai,7000-15000 AED,Married,4
C02876,54,Male,Indian,Dubai,7000-15000 AED,Single,6
C02877,25,Male,Filipino,Sharjah,3000-7000 AED,Married,4
C02878,28,Male,Indian,Dubai,3000-7000 AED,Married,4
C02879,53,Male,Indian,Ajman,<3000 AED,Married,3
C02880,61,Female,Indian,Sharjah,3000-7000 AED,Single,4
C02881,22,Female,Other,Ajman,7000-15000 AED,Married,8
C02882,18,Female,Indian,Ajman,7000-15000 AED,Single,3
C02883,45,Female,Other,Sharjah,7000-15000 AED,Married,2
C02884,34,Male,Indian,Dubai,7000-15000 AED,Married,3
C02885,25,Male,Filipino,Sharjah,3000-7000 AED,Single,8
C02886,19,Female,Other,Sharjah,3000-7000 AED,Other,6
C02887,24,Male,Other,Dubai,3000-7000 AED,Married,3
C02888,35,Female,Other,Abu Dhabi,<3000 AED,Single,4
C02889,30,Female,Jordanian,Ras Al Khaimah,3000-7000 AED,Single,6
C02890,41,Female,British,Dubai,3000-7000 AED,Married,6
C02891,36,Female,American,Sharjah,<3000 AED,Married,5
C02892,47,Male,Filipino,Dubai,3000-7000 AED,Single,4
C02893,18,Male,Indian,Abu Dhabi,<3000 AED,Single,2
C02894,24,Female,Emirati,Dubai,7000-15000 AED,Married,5
C02895,59,Female,Indian,Dubai,3000-7000 AED,Married,4
C02896,31,Male,Egyptian,Abu Dhabi,3000-7000 AED,Single,3
C02897,23,Male,Filipino,Sharjah,<3000 AED,Married,6
C02898,41,Female,Other,Dubai,<3000 AED,Single,4
C02899,41,Female,Indian,Dubai,7000-15000 AED,Single,3
C02900,18,Male,Other,Ajman,>15000 AED,Married,2
C02901,52,Female,Indian,Sharjah,<3000 AED,Married,4
C02902,40,Female,Indian,Abu Dhabi,3000-7000 AED,Married,3
C02903,30,Male,Indian,Dubai,>15000 AED,Single,6
C02904,22,Male,Indian,Abu Dhabi,3000-7000 AED,Single,3
C02905,27,Male,Pakistani,Dubai,<3000 AED,Married,1
C02906,33,Female,Filipino,Dubai,3000-7000 AED,Single,4
C02907,39,Female,Indian,Ajman,3000-7000 AED,Single,6
C02908,48,Male,Bangladeshi,Ajman,3000-7000 AED,Married,2
C02909,29,Male,Bangladeshi,Abu Dhabi,<3000 AED,Single,2
C02910,44,Female,Pakistani,Sharjah,<3000 AED,Single,3
C02911,29,Male,Other,Abu Dhabi,7000-15000 AED,Other,3
C02912,51,Male,Filipino,Abu Dhabi,<3000 AED,Married,2
C02913,35,Female,Indian,Abu Dhabi,<3000 AED,Married,5
C02914,18,Female,Egyptian,Dubai,7000-15000 AED,Single,2
C02915,39,Male,Indian,Dubai,<3000 AED,Married,4
C02916,39,Female,Indian,Dubai,<3000 AED,Single,4
C02917,26,Male,Indian,Sharjah,7000-15000 AED,Married,3
C02918,25,Female,American,Dubai,<3000 AED,Single,1
C02919,24,Male,Indian,Ajman,7000-15000 AED,Single,3
C02920,23,Male,Indian,Sharjah,3000-7000 AED,Single,4
C02921,25,Male,Jordanian,Ajman,7000-15000 AED,Single,4
C02922,18,Male,Bangladeshi,Abu Dhabi,3000-7000 AED,Married,1
C02923,38,Female,Other,Dubai,3000-7000 AED,Single,4
C02924,43,Female,Bangladeshi,Ajman,3000-7000 AED,Married,1
C02925,18,Female,Other,Abu Dhabi,3000-7000 AED,Married,4
C02926,34,Female,Indian,Ajman,3000-7000 AED,Single,3
C02927,33,Male,Indian,Dubai,3000-7000 AED,Single,3
C02928,54,Female,Other,Abu Dhabi,3000-7000 AED,Married,3
C02929,41,Female,Other,Ajman,7000-15000 AED,Married,4
C02930,35,Female,Filipino,Ajman,3000-7000 AED,Married,1
C02931,28,Female,Indian,Dubai,3000-7000 AED,Married,3
C02932,49,Male,Indian,Abu Dhabi,7000-15000 AED,Single,6
C02933,21,Male,Indian,Sharjah,3000-7000 AED,Married,7
C02934,24,Female,Filipino,Abu Dhabi,7000-15000 AED,Single,6
C02935,47,Male,Indian,Abu Dhabi,3000-7000 AED,Single,2
C02936,39,Female,Egyptian,Sharjah,3000-7000 AED,Married,6
C02937,29,Male,Bangladeshi,Dubai,7000-15000 AED,Married,6
C02938,26,Female,Other,Abu Dhabi,3000-7000 AED,Married,4
C02939,21,Male,Bangladeshi,Sharjah,>15000 AED,Married,4
C02940,30,Female,Other,Dubai,3000-7000 AED,Married,5
C02941,25,Male,Filipino,Dubai,7000-15000 AED,Single,4
C02942,39,Male,Indian,Abu Dhabi,3000-7000 AED,Single,4
C02943,18,Male,Indian,Sharjah,3000-7000 AED,Single,2
C02944,51,Male,Indian,Dubai,<3000 AED,Single,1
C02945,43,Female,Indian,Dubai,<3000 AED,Married,2
C02946,27,Female,American,Dubai,<3000 AED,Married,2
C02947,42,Female,Indian,Abu Dhabi,<3000 AED,Single,5
C02948,42,Male,British,Abu Dhabi,3000-7000 AED,Single,4
C02949,35,Male,Emirati,Abu Dhabi,<3000 AED,Married,5
C02950,40,Male,Indian,Sharjah,7000-15000 AED,Married,4
C02951,38,Male,American,Dubai,3000-7000 AED,Married,1
C02952,37,Male,Emirati,Dubai,3000-7000 AED,Single,2
C02953,24,Other,Indian,Abu Dhabi,7000-15000 AED,Single,4
C02954,30,Male,Indian,Abu Dhabi,<3000 AED,Married,1
C02955,33,Female,Emirati,Dubai,3000-7000 AED,Married,3
C02956,34,Female,Other,Dubai,>15000 AED,Single,4
C02957,45,Male,Other,Umm Al Quwain,3000-7000 AED,Single,3
C02958,30,Female,Filipino,Dubai,7000-15000 AED,Married,5
C02959,35,Female,Jordanian,Sharjah,3000-7000 AED,Married,5
C02960,39,Male,Pakistani,Abu Dhabi,3000-7000 AED,Married,3
C02961,40,Female,Indian,Dubai,3000-7000 AED,Married,2
C02962,34,Female,Indian,Dubai,<3000 AED,Married,3
C02963,24,Female,Other,Abu Dhabi,7000-15000 AED,Married,5
C02964,26,Male,Other,Abu Dhabi,3000-7000 AED,Married,1
C02965,51,Male,Other,Dubai,3000-7000 AED,Married,5
C02966,28,Female,Pakistani,Abu Dhabi,3000-7000 AED,Married,6
C02967,26,Male,British,Fujairah,<3000 AED,Married,7
C02968,37,Female,Indian,Dubai,3000-7000 AED,Married,5
C02969,41,Male,Indian,Dubai,3000-7000 AED,Married,3
C02970,48,Female,Indian,Sharjah,3000-7000 AED,Married,8
C02971,32,Male,Other,Dubai,<3000 AED,Single,3
C02972,44,Female,Indian,Abu Dhabi,3000-7000 AED,Single,4
C02973,39,Female,Filipino,Abu Dhabi,<3000 AED,Married,5
C02974,34,Female,Indian,Abu Dhabi,7000-15000 AED,Single,3
C02975,41,Female,Indian,Fujairah,3000-7000 AED,Single,2
C02976,52,Female,American,Dubai,<3000 AED,Married,2
C02977,21,Female,American,Dubai,7000-15000 AED,Single,3
C02978,33,Male,Indian,Dubai,>15000 AED,Married,2
C02979,42,Male,Jordanian,Abu Dhabi,7000-15000 AED,Married,3
C02980,51,Male,Filipino,Dubai,3000-7000 AED,Married,3
C02981,18,Female,Indian,Ras Al Khaimah,7000-15000 AED,Married,3
C02982,28,Female,Filipino,Dubai,<3000 AED,Married,5
C02983,18,Female,Pakistani,Abu Dhabi,>15000 AED,Married,3
C02984,23,Female,Indian,Sharjah,<3000 AED,Married,2
C02985,54,Male,Indian,Ras Al Khaimah,7000-15000 AED,Married,5
C02986,39,Male,Bangladeshi,Sharjah,>15000 AED,Single,1
C02987,35,Male,Indian,Ajman,7000-15000 AED,Married,6
C02988,29,Female,Pakistani,Abu Dhabi,3000-7000 AED,Married,7
C02989,27,Male,Indian,Sharjah,3000-7000 AED,Married,5
C02990,26,Female,Filipino,Dubai,<3000 AED,Married,4
C02991,27,Female,Filipino,Dubai,3000-7000 AED,Married,4
C02992,29,Female,Pakistani,Dubai,7000-15000 AED,Single,2
C02993,34,Female,Filipino,Dubai,7000-15000 AED,Married,8
C02994,18,Female,Emirati,Ajman,3000-7000 AED,Married,1
C02995,22,Female,Bangladeshi,Dubai,3000-7000 AED,Single,5
C02996,38,Male,Emirati,Fujairah,3000-7000 AED,Married,2
C02997,41,Male,Pakistani,Abu Dhabi,<3000 AED,Other,5
C02998,50,Male,Emirati,Dubai,3000-7000 AED,Married,1
C02999,45,Female,Other,Abu Dhabi,3000-7000 AED,Single,1
C03000,36,Male,Egyptian,Sharjah,7000-15000 AED,Single,6
C03001,41,Male,Bangladeshi,Dubai,>15000 AED,Married,2
C03002,34,Male,Indian,Dubai,7000-15000 AED,Single,1
C03003,47,Female,Indian,Dubai,<3000 AED,Single,4
C03004,18,Female,Indian,Umm Al Quwain,3000-7000 AED,Married,3
C03005,43,Male,Pakistani,Abu Dhabi,<3000 AED,Single,5
C03006,28,Female,Jordanian,Dubai,<3000 AED,Married,4
C03007,36,Female,Filipino,Dubai,3000-7000 AED,Single,7
C03008,41,Female,Indian,Sharjah,<3000 AED,Married,5
C03009,27,Female,Indian,Dubai,7000-15000 AED,Single,3
C03010,28,Male,Other,Sharjah,3000-7000 AED,Single,4
C03011,35,Female,Indian,Dubai,7000-15000 AED,Married,6
C03012,24,Other,Indian,Ajman,7000-15000 AED,Single,6
C03013,22,Female,Other,Dubai,3000-7000 AED,Single,6
C03014,40,Female,Filipino,Sharjah,3000-7000 AED,Single,7
C03015,49,Male,Indian,Dubai,<3000 AED,Married,4
C03016,28,Male,Filipino,Ras Al Khaimah,7000-15000 AED,Single,4
C03017,29,Male,Pakistani,Dubai,>15000 AED,Single,3
C03018,36,Other,Indian,Dubai,<3000 AED,Married,2
C03019,35,Female,Bangladeshi,Abu Dhabi,3000-7000 AED,Married,7
C03020,30,Female,Jordanian,Dubai,3000-7000 AED,Single,4
C03021,47,Male,Emirati,Dubai,<3000 AED,Single,3
C03022,22,Female,Pakistani,Sharjah,7000-15000 AED,Single,4
C03023,31,Female,British,Ras Al Khaimah,3000-7000 AED,Single,6
C03024,33,Female,Emirati,Abu Dhabi,<3000 AED,Married,3
C03025,49,Male,Indian,Dubai,7000-15000 AED,Married,5
C03026,20,Male,Indian,Sharjah,3000-7000 AED,Married,4
C03027,37,Male,Indian,Dubai,<3000 AED,Single,4
C03028,35,Female,Other,Abu Dhabi,3000-7000 AED,Single,1
C03029,34,Male,Indian,Dubai,7000-15000 AED,Single,5
C03030,42,Male,British,Dubai,<3000 AED,Single,7
C03031,27,Male,Indian,Dubai,3000-7000 AED,Married,5
C03032,35,Female,Indian,Dubai,3000-7000 AED,Married,2
C03033,40,Male,Filipino,Dubai,7000-15000 AED,Married,3
C03034,45,Male,British,Abu Dhabi,3000-7000 AED,Single,4
C03035,24,Male,Filipino,Abu Dhabi,3000-7000 AED,Single,1
C03036,18,Female,Jordanian,Dubai,>15000 AED,Single,3
C03037,23,Female,Indian,Sharjah,<3000 AED,Single,3
C03038,24,Male,Other,Dubai,3000-7000 AED,Single,5
C03039,21,Female,Egyptian,Abu Dhabi,7000-15000 AED,Single,4
C03040,26,Female,Filipino,Sharjah,<3000 AED,Married,3
C03041,53,Female,Indian,Sharjah,3000-7000 AED,Married,5
C03042,23,Male,Other,Dubai,7000-15000 AED,Single,4
C03043,31,Female,Emirati,Dubai,7000-15000 AED,Single,3
C03044,37,Male,Other,Sharjah,3000-7000 AED,Married,3
C03045,35,Female,Other,Abu Dhabi,7000-15000 AED,Single,2
C03046,28,Female,Emirati,Abu Dhabi,<3000 AED,Married,3
C03047,38,Female,Indian,Dubai,7000-15000 AED,Single,4
C03048,42,Female,Indian,Sharjah,3000-7000 AED,Single,1
C03049,46,Male,Other,Dubai,3000-7000 AED,Married,3
C03050,37,Female,Emirati,Ras Al Khaimah,3000-7000 AED,Married,5
C03051,39,Female,Indian,Ajman,<3000 AED,Single,4
C03052,32,Female,Other,Dubai,<3000 AED,Married,7
C03053,18,Female,Egyptian,Abu Dhabi,3000-7000 AED,Married,1
C03054,34,Female,Other,Abu Dhabi,<3000 AED,Married,1
C03055,41,Male,Indian,Dubai,3000-7000 AED,Single,1
C03056,25,Female,Other,Dubai,7000-15000 AED,Single,4
C03057,36,Male,Indian,Abu Dhabi,<3000 AED,Single,3
C03058,22,Female,Indian,Sharjah,<3000 AED,Single,5
C03059,41,Male,Bangladeshi,Dubai,<3000 AED,Married,2
C03060,22,Male,Emirati,Dubai,7000-15000 AED,Other,2
C03061,37,Female,Indian,Ajman,<3000 AED,Single,2
C03062,34,Female,Other,Dubai,7000-15000 AED,Single,5
C03063,54,Female,Indian,Dubai,7000-15000 AED,Married,8
C03064,58,Female,Indian,Dubai,3000-7000 AED,Married,1
C03065,35,Female,Other,Ajman,3000-7000 AED,Single,7
C03066,46,Male,Indian,Abu Dhabi,3000-7000 AED,Single,5
C03067,34,Male,Other,Dubai,<3000 AED,Married,6
C03068,35,Male,Pakistani,Sharjah,3000-7000 AED,Single,7
C03069,47,Female,Filipino,Abu Dhabi,3000-7000 AED,Married,4
C03070,18,Male,Filipino,Abu Dhabi,<3000 AED,Married,4
C03071,41,Female,Indian,Dubai,<3000 AED,Single,2
C03072,26,Female,Bangladeshi,Fujairah,7000-15000 AED,Single,1
C03073,30,Male,Egyptian,Sharjah,3000-7000 AED,Married,6
C03074,18,Male,Other,Fujairah,3000-7000 AED,Married,4
C03075,25,Female,Egyptian,Sharjah,3000-7000 AED,Married,1
C03076,29,Male,Other,Dubai,7000-15000 AED,Single,4
C03077,28,Male,Filipino,Sharjah,<3000 AED,Single,4
C03078,28,Male,Indian,Umm Al Quwain,3000-7000 AED,Married,4
C03079,25,Female,American,Abu Dhabi,<3000 AED,Married,5
C03080,38,Male,Filipino,Dubai,7000-15000 AED,Married,8
C03081,20,Female,Emirati,Dubai,<3000 AED,Married,1
C03082,57,Female,Filipino,Dubai,>15000 AED,Single,4
C03083,23,Female,Indian,Abu Dhabi,>15000 AED,Married,6
C03084,29,Female,Egyptian,Dubai,7000-15000 AED,Married,3
C03085,49,Male,Indian,Dubai,3000-7000 AED,Single,7
C03086,36,Male,Other,Sharjah,7000-15000 AED,Married,7
C03087,45,Female,Indian,Dubai,<3000 AED,Married,8
C03088,30,Male,Other,Dubai,3000-7000 AED,Single,1
C03089,43,Female,Indian,Abu Dhabi,3000-7000 AED,Married,3
C03090,51,Female,Indian,Sharjah,3000-7000 AED,Married,3
C03091,20,Male,Indian,Dubai,3000-7000 AED,Married,4
C03092,28,Male,Pakistani,Umm Al Quwain,7000-15000 AED,Married,4
C03093,18,Male,Other,Dubai,3000-7000 AED,Single,4
C03094,30,Male,Filipino,Dubai,<3000 AED,Single,4
C03095,48,Female,Pakistani,Sharjah,3000-7000 AED,Married,3
C03096,41,Male,Indian,Dubai,7000-15000 AED,Single,2
C03097,36,Female,Filipino,Dubai,7000-15000 AED,Married,3
C03098,33,Female,Indian,Dubai,<3000 AED,Single,4
C03099,33,Female,Egyptian,Dubai,3000-7000 AED,Single,3
C03100,38,Male,Indian,Dubai,7000-15000 AED,Single,5
C03101,19,Male,Other,Sharjah,<3000 AED,Single,5
C03102,21,Female,Emirati,Dubai,7000-15000 AED,Other,6
C03103,33,Male,Other,Sharjah,7000-15000 AED,Married,5
C03104,31,Female,Filipino,Dubai,<3000 AED,Married,3
C03105,31,Male,Indian,Sharjah,<3000 AED,Married,5
C03106,30,Male,Filipino,Abu Dhabi,>15000 AED,Single,5
C03107,32,Male,Indian,Sharjah,3000-7000 AED,Married,4
C03108,49,Female,American,Dubai,<3000 AED,Married,1
C03109,46,Male,Other,Dubai,<3000 AED,Single,5
C03110,22,Male,Other,Dubai,<3000 AED,Married,3
C03111,31,Male,Indian,Dubai,<3000 AED,Single,4
C03112,46,Male,Jordanian,Sharjah,7000-15000 AED,Single,2
C03113,37,Female,Indian,Sharjah,3000-7000 AED,Single,4
C03114,20,Male,Indian,Ras Al Khaimah,3000-7000 AED,Married,2
C03115,35,Male,Indian,Dubai,7000-15000 AED,Married,3
C03116,37,Female,Indian,Fujairah,3000-7000 AED,Married,4
C03117,31,Male,Pakistani,Fujairah,3000-7000 AED,Married,4
C03118,21,Male,Indian,Dubai,3000-7000 AED,Married,5
C03119,24,Female,Pakistani,Dubai,>15000 AED,Married,6
C03120,45,Male,Indian,Dubai,7000-15000 AED,Married,4
C03121,32,Female,British,Dubai,7000-15000 AED,Other,2
C03122,43,Male,Emirati,Abu Dhabi,3000-7000 AED,Single,6
C03123,28,Male,Egyptian,Fujairah,7000-15000 AED,Married,2
C03124,34,Female,Emirati,Sharjah,<3000 AED,Married,4
C03125,52,Male,Indian,Dubai,3000-7000 AED,Married,3
C03126,23,Female,Indian,Ajman,3000-7000 AED,Married,3
C03127,30,Female,Indian,Dubai,3000-7000 AED,Single,2
C03128,18,Female,Egyptian,Abu Dhabi,3000-7000 AED,Single,7
C03129,25,Male,Indian,Ajman,3000-7000 AED,Married,4
C03130,25,Male,Emirati,Dubai,3000-7000 AED,Other,3
C03131,25,Male,Other,Ras Al Khaimah,3000-7000 AED,Other,2
C03132,41,Male,Indian,Dubai,<3000 AED,Married,1
C03133,22,Male,Other,Ras Al Khaimah,<3000 AED,Single,3
C03134,30,Male,Indian,Abu Dhabi,3000-7000 AED,Married,4
C03135,22,Male,Indian,Dubai,3000-7000 AED,Married,3
C03136,37,Male,Pakistani,Dubai,7000-15000 AED,Single,1
C03137,36,Male,Indian,Sharjah,3000-7000 AED,Married,3
C03138,28,Male,Jordanian,Sharjah,7000-15000 AED,Single,3
C03139,43,Male,Bangladeshi,Sharjah,>15000 AED,Single,4
C03140,46,Female,Jordanian,Dubai,>15000 AED,Married,5
C03141,18,Male,Other,Abu Dhabi,3000-7000 AED,Married,4
C03142,35,Male,Indian,Dubai,<3000 AED,Single,2
C03143,35,Male,Indian,Dubai,3000-7000 AED,Married,3
C03144,31,Male,Indian,Dubai,7000-15000 AED,Married,1
C03145,53,Female,Other,Abu Dhabi,3000-7000 AED,Single,3
C03146,18,Male,Indian,Ajman,3000-7000 AED,Married,5
C03147,34,Male,Filipino,Dubai,3000-7000 AED,Married,5
C03148,36,Male,Emirati,Sharjah,>15000 AED,Married,6
C03149,36,Male,Other,Dubai,3000-7000 AED,Married,5
C03150,38,Male,Indian,Dubai,3000-7000 AED,Single,5
C03151,40,Male,Indian,Abu Dhabi,7000-15000 AED,Married,7
C03152,45,Male,Other,Ras Al Khaimah,3000-7000 AED,Married,4
C03153,35,Male,Indian,Dubai,>15000 AED,Married,4
C03154,25,Male,Indian,Abu Dhabi,<3000 AED,Single,3
C03155,42,Male,Bangladeshi,Dubai,3000-7000 AED,Married,4
C03156,42,Male,Filipino,Dubai,7000-15000 AED,Married,6
C03157,45,Male,Jordanian,Ras Al Khaimah,3000-7000 AED,Married,1
C03158,33,Female,Other,Sharjah,7000-15000 AED,Married,3
C03159,36,Female,American,Sharjah,3000-7000 AED,Married,5
C03160,35,Female,Other,Dubai,<3000 AED,Single,1
C03161,43,Male,Jordanian,Dubai,3000-7000 AED,Married,4
C03162,24,Female,Egyptian,Dubai,3000-7000 AED,Single,1
C03163,18,Male,Filipino,Ras Al Khaimah,3000-7000 AED,Married,4
C03164,42,Female,Emirati,Dubai,<3000 AED,Married,4
C03165,44,Female,Other,Dubai,3000-7000 AED,Single,8
C03166,19,Female,Pakistani,Fujairah,3000-7000 AED,Married,5
C03167,36,Female,Filipino,Dubai,3000-7000 AED,Single,5
C03168,33,Male,Indian,Abu Dhabi,3000-7000 AED,Married,1
C03169,39,Male,Jordanian,Abu Dhabi,7000-15000 AED,Single,4
C03170,26,Female,Emirati,Dubai,<3000 AED,Single,4
C03171,18,Male,Indian,Ajman,3000-7000 AED,Married,3
C03172,22,Male,Indian,Ajman,7000-15000 AED,Married,5
C03173,50,Male,Pakistani,Ras Al Khaimah,<3000 AED,Married,4
C03174,25,Male,Other,Sharjah,3000-7000 AED,Married,6
C03175,20,Female,Filipino,Abu Dhabi,7000-15000 AED,Married,6
C03176,23,Male,Pakistani,Sharjah,3000-7000 AED,Married,3
C03177,32,Male,Emirati,Abu Dhabi,<3000 AED,Married,4
C03178,32,Female,British,Dubai,>15000 AED,Single,6
C03179,42,Female,Bangladeshi,Dubai,<3000 AED,Married,5
C03180,36,Male,Indian,Sharjah,7000-15000 AED,Married,5
C03181,31,Female,Jordanian,Sharjah,7000-15000 AED,Single,6
C03182,31,Male,Egyptian,Sharjah,3000-7000 AED,Married,2
C03183,39,Female,British,Dubai,>15000 AED,Married,7
C03184,36,Male,Jordanian,Ras Al Khaimah,3000-7000 AED,Single,3
C03185,24,Female,Other,Dubai,3000-7000 AED,Married,5
C03186,32,Male,Indian,Abu Dhabi,3000-7000 AED,Married,5
C03187,42,Male,Indian,Dubai,>15000 AED,Single,2
C03188,28,Female,Emirati,Dubai,3000-7000 AED,Married,3
C03189,23,Female,British,Ras Al Khaimah,3000-7000 AED,Single,4
C03190,31,Male,Indian,Abu Dhabi,<3000 AED,Married,3
C03191,18,Male,Filipino,Dubai,3000-7000 AED,Single,3
C03192,55,Female,Indian,Dubai,3000-7000 AED,Single,8
C03193,30,Male,Filipino,Abu Dhabi,<3000 AED,Single,8
C03194,42,Female,Jordanian,Umm Al Quwain,3000-7000 AED,Married,4
C03195,39,Female,Filipino,Dubai,<3000 AED,Married,5
C03196,43,Male,Indian,Dubai,3000-7000 AED,Married,1
C03197,45,Female,Egyptian,Dubai,3000-7000 AED,Single,4
C03198,38,Male,British,Dubai,<3000 AED,Married,2
C03199,30,Male,American,Dubai,<3000 AED,Single,6
C03200,26,Male,Other,Dubai,3000-7000 AED,Single,6
C03201,29,Male,Filipino,Ajman,<3000 AED,Single,8
C03202,32,Female,American,Dubai,<3000 AED,Single,5
C03203,49,Female,Indian,Abu Dhabi,3000-7000 AED,Married,5
C03204,33,Female,Indian,Dubai,7000-15000 AED,Married,3
C03205,41,Male,Indian,Sharjah,7000-15000 AED,Single,6
C03206,30,Male,American,Dubai,3000-7000 AED,Other,1
C03207,18,Female,Other,Dubai,<3000 AED,Single,4
C03208,37,Female,Pakistani,Dubai,7000-15000 AED,Single,4
C03209,18,Female,Indian,Dubai,7000-15000 AED,Single,7
C03210,37,Female,Bangladeshi,Fujairah,7000-15000 AED,Single,3
C03211,52,Female,Other,Dubai,<3000 AED,Married,1
C03212,52,Male,Filipino,Fujairah,7000-15000 AED,Single,8
C03213,34,Female,British,Sharjah,7000-15000 AED,Married,7
C03214,29,Male,Pakistani,Fujairah,<3000 AED,Single,3
C03215,26,Male,Other,Dubai,3000-7000 AED,Single,4
C03216,39,Male,Other,Sharjah,3000-7000 AED,Married,6
C03217,29,Male,Filipino,Dubai,<3000 AED,Single,4
C03218,33,Female,Indian,Dubai,3000-7000 AED,Single,4
C03219,18,Male,Other,Dubai,3000-7000 AED,Single,4
C03220,25,Male,Emirati,Dubai,3000-7000 AED,Single,8
C03221,18,Male,Indian,Sharjah,>15000 AED,Single,1
C03222,34,Male,Indian,Dubai,>15000 AED,Married,6
C03223,31,Male,Pakistani,Abu Dhabi,3000-7000 AED,Single,3
C03224,33,Female,Emirati,Abu Dhabi,3000-7000 AED,Single,4
C03225,38,Male,Emirati,Dubai,3000-7000 AED,Single,7
C03226,44,Female,Other,Sharjah,3000-7000 AED,Single,3
C03227,18,Female,Indian,Dubai,3000-7000 AED,Married,2
C03228,53,Male,American,Dubai,3000-7000 AED,Single,2
C03229,40,Male,Indian,Abu Dhabi,>15000 AED,Married,1
C03230,27,Male,Emirati,Dubai,<3000 AED,Married,3
C03231,28,Female,Pakistani,Abu Dhabi,3000-7000 AED,Married,2
C03232,32,Male,Pakistani,Sharjah,7000-15000 AED,Single,3
C03233,48,Male,Filipino,Abu Dhabi,3000-7000 AED,Single,1
C03234,32,Female,Indian,Dubai,3000-7000 AED,Married,4
C03235,58,Male,Indian,Abu Dhabi,3000-7000 AED,Married,4
C03236,25,Male,Other,Abu Dhabi,3000-7000 AED,Married,7
C03237,18,Female,Indian,Dubai,<3000 AED,Single,2
C03238,25,Male,Indian,Dubai,<3000 AED,Single,6
C03239,22,Male,Indian,Sharjah,7000-15000 AED,Married,6
C03240,48,Female,Indian,Abu Dhabi,<3000 AED,Single,4
C03241,56,Male,Indian,Ajman,7000-15000 AED,Married,3
C03242,26,Female,American,Dubai,<3000 AED,Married,3
C03243,44,Female,Other,Sharjah,3000-7000 AED,Single,2
C03244,34,Male,Emirati,Abu Dhabi,<3000 AED,Married,4
C03245,29,Female,Pakistani,Dubai,<3000 AED,Married,2
C03246,41,Female,Emirati,Ajman,3000-7000 AED,Married,8
C03247,56,Male,Indian,Dubai,3000-7000 AED,Other,5
C03248,43,Female,American,Dubai,3000-7000 AED,Single,3
C03249,31,Female,Filipino,Dubai,3000-7000 AED,Married,1
C03250,40,Female,Pakistani,Ras Al Khaimah,3000-7000 AED,Single,4
C03251,46,Male,Pakistani,Sharjah,7000-15000 AED,Single,4
C03252,39,Other,Other,Dubai,7000-15000 AED,Married,2
C03253,33,Male,Indian,Abu Dhabi,7000-15000 AED,Married,5
C03254,42,Male,Indian,Umm Al Quwain,<3000 AED,Single,5
C03255,48,Male,Indian,Fujairah,7000-15000 AED,Married,3
C03256,18,Male,Pakistani,Umm Al Quwain,3000-7000 AED,Single,7
C03257,57,Male,Other,Ajman,3000-7000 AED,Married,2
C03258,30,Male,Other,Ajman,3000-7000 AED,Single,6
C03259,18,Female,Indian,Dubai,<3000 AED,Single,4
C03260,41,Male,Egyptian,Umm Al Quwain,7000-15000 AED,Married,7
C03261,29,Female,Other,Sharjah,<3000 AED,Married,3
C03262,41,Female,Pakistani,Dubai,3000-7000 AED,Married,3
C03263,41,Female,Emirati,Ajman,<3000 AED,Married,1
C03264,41,Female,Indian,Ajman,<3000 AED,Married,3
C03265,46,Male,Pakistani,Abu Dhabi,7000-15000 AED,Married,4
C03266,24,Female,Filipino,Dubai,7000-15000 AED,Married,3
C03267,32,Male,Emirati,Dubai,3000-7000 AED,Single,6
C03268,27,Female,Other,Dubai,7000-15000 AED,Other,6
C03269,34,Male,Indian,Abu Dhabi,>15000 AED,Married,3
C03270,39,Male,Indian,Dubai,3000-7000 AED,Single,3
C03271,30,Female,Indian,Abu Dhabi,3000-7000 AED,Married,3
C03272,21,Male,Other,Sharjah,<3000 AED,Married,3
C03273,28,Male,Indian,Dubai,<3000 AED,Single,2
C03274,43,Male,Emirati,Ajman,3000-7000 AED,Single,3
C03275,36,Female,Filipino,Abu Dhabi,3000-7000 AED,Married,1
C03276,37,Female,Emirati,Dubai,3000-7000 AED,Married,5
