loyalty_id,customer_id,join_date,tier,points_balance,lifetime_spend,last_activity_date,enrolled_marketing
L000494,C00494,2025-07-03,Platinum,215,322.81,2025-04-27,True
L002599,C02599,2024-10-21,Silver,1064,1596.56,2025-09-30,True
L001093,C01093,2024-07-22,Silver,545,818.48,2025-08-01,False
L000099,C00099,2024-10-03,Silver,1223,1835.62,2025-07-24,True
L001357,C01357,2025-05-05,Gold,52,78.12,2025-08-25,True
L001060,C01060,2025-09-26,Gold,18,28.49,2025-06-10,True
L003887,C03887,2024-11-19,Silver,2336,3504.67,2025-06-16,True
L003760,C03760,2024-01-03,Silver,988,1482.48,2025-06-13,True
L002924,C02924,2024-12-18,Silver,659,989.16,2025-05-05,True
L001272,C01272,2024-08-19,Gold,1480,2220.53,2025-06-18,True
L003411,C03411,2023-12-02,Silver,40,61.48,2025-08-02,True
L001076,C01076,2023-05-08,Silver,421,632.32,2025-08-18,False
L001193,C01193,2024-08-22,Silver,2729,4094.26,2025-09-27,True
L001596,C01596,2023-07-17,Silver,1693,2539.57,2025-07-21,True
L002084,C02084,2024-08-27,Gold,314,471.87,2025-08-11,True
L001873,C01873,2023-07-15,Platinum,450,675.61,2025-07-25,False
L001595,C01595,2023-06-21,Silver,764,1146.47,2025-08-20,False
L001534,C01534,2023-06-14,Silver,2244,3366.34,2025-09-07,True
L001261,C01261,2023-05-01,Silver,988,1483.46,2025-08-10,True
L002718,C02718,2025-05-18,Silver,108,162.16,2025-06-21,False
L002337,C02337,2025-08-21,Platinum,486,729.48,2025-08-01,True
L001165,C01165,2023-06-15,Silver,1204,1806.27,2025-06-17,True
L002840,C02840,2025-04-07,Platinum,7,11.2,2025-06-06,True
L001631,C01631,2025-05-30,Gold,1144,1716.42,2025-06-23,False
L003625,C03625,2024-07-15,Silver,1221,1831.93,2025-06-25,True
L002878,C02878,2024-10-19,Silver,3665,5498.68,2025-09-04,True
L002921,C02921,2023-12-14,Silver,2160,3240.52,2025-04-19,True
L000592,C00592,2025-02-23,Silver,946,1419.02,2025-09-29,False
L002202,C02202,2024-11-06,Gold,649,973.75,2025-05-17,False
L003070,C03070,2025-04-17,Silver,625,937.84,2025-05-13,True
L001381,C01381,2025-09-30,Silver,1516,2274.76,2025-04-04,True
L004698,C04698,2025-06-06,Silver,2161,3241.58,2025-04-10,True
L001985,C01985,2024-06-16,Platinum,1354,2031.71,2025-07-19,True
L001522,C01522,2025-04-27,Silver,265,398.08,2025-09-14,True
L002099,C02099,2024-05-29,Silver,220,330.46,2025-05-18,False
L004421,C04421,2023-12-24,Silver,1503,2255.62,2025-05-17,True
L001365,C01365,2025-06-23,Silver,476,714.73,2025-08-27,True
L003079,C03079,2025-03-31,Silver,1681,2521.51,2025-09-10,True
L004500,C04500,2025-05-23,Silver,1276,1914.5,2025-07-13,True
L003423,C03423,2023-09-14,Gold,1908,2862.84,2025-08-07,False
L003988,C03988,2025-01-02,Gold,191,286.93,2025-07-02,True
L003667,C03667,2024-09-11,Platinum,1835,2753.47,2025-06-16,True
L003870,C03870,2024-05-08,Gold,1135,1702.62,2025-04-17,True
L001527,C01527,2023-10-16,Silver,248,372.67,2025-05-02,True
L001711,C01711,2024-04-26,Gold,438,658.39,2025-06-07,True
L003909,C03909,2023-08-18,Gold,1272,1908.37,2025-04-27,True
L003695,C03695,2024-08-07,Silver,1358,2037.89,2025-07-10,True
L004796,C04796,2024-11-05,Silver,7,11.39,2025-09-22,False
L002622,C02622,2025-02-21,Silver,2592,3888.59,2025-08-13,True
L001217,C01217,2024-11-12,Gold,407,610.54,2025-06-23,True
L002836,C02836,2024-05-26,Silver,244,367.48,2025-08-09,True
L003954,C03954,2025-05-27,Silver,1347,2021.46,2025-08-06,True
L003648,C03648,2023-06-29,Gold,364,547.48,2025-07-18,True
L003514,C03514,2024-10-13,Platinum,1253,1880.94,2025-07-02,True
L001390,C01390,2023-12-13,Gold,1844,2766.47,2025-07-07,False
L003942,C03942,2023-08-26,Gold,1161,1741.54,2025-09-17,True
L004169,C04169,2023-08-09,Silver,419,628.74,2025-05-05,True
L003910,C03910,2025-08-11,Silver,928,1392.62,2025-09-21,True
L001212,C01212,2025-01-06,Silver,1687,2530.92,2025-04-17,True
L003168,C03168,2025-03-16,Silver,543,815.92,2025-04-11,True
L001977,C01977,2023-05-04,Silver,379,569.23,2025-06-10,True
L000034,C00034,2025-01-30,Silver,1201,1802.81,2025-09-23,True
L003101,C03101,2023-08-01,Silver,2978,4467.9,2025-09-25,True
L001143,C01143,2025-01-07,Silver,561,841.59,2025-08-30,True
L003295,C03295,2023-07-24,Silver,1885,2828.28,2025-04-08,False
L000588,C00588,2024-10-29,Silver,198,298.44,2025-06-20,True
L000029,C00029,2024-11-12,Gold,1949,2924.28,2025-07-15,False
L003119,C03119,2024-08-07,Silver,2697,4045.89,2025-05-22,True
L002090,C02090,2024-05-24,Silver,2430,3646.03,2025-09-18,False
L003201,C03201,2024-09-21,Silver,1003,1505.41,2025-06-21,True
L003880,C03880,2023-12-01,Silver,217,325.54,2025-05-03,False
L001327,C01327,2023-07-15,Silver,614,922.48,2025-06-09,True
L001040,C01040,2025-01-05,Silver,613,920.98,2025-06-01,False
L002631,C02631,2024-04-22,Silver,1701,2552.2,2025-08-10,True
L002676,C02676,2024-03-22,Silver,1503,2255.7,2025-07-19,True
L000255,C00255,2024-02-11,Gold,1648,2472.86,2025-05-08,True
L001328,C01328,2024-07-13,Gold,699,1049.36,2025-09-05,True
L002971,C02971,2025-02-08,Platinum,2136,3205.49,2025-07-26,False
L002324,C02324,2025-07-29,Gold,1831,2747.31,2025-05-22,False
L004373,C04373,2023-08-22,Gold,1266,1900.32,2025-07-18,True
L002932,C02932,2023-09-27,Gold,3292,4939.26,2025-05-17,False
L003557,C03557,2023-07-29,Silver,414,621.15,2025-05-22,False
L002027,C02027,2025-05-06,Silver,1754,2631.73,2025-05-17,True
L001411,C01411,2025-04-23,Gold,1078,1618.36,2025-06-17,True
L001525,C01525,2024-11-17,Silver,51,76.59,2025-09-02,True
L001172,C01172,2024-02-24,Gold,1770,2656.06,2025-06-06,False
L002458,C02458,2024-07-16,Gold,1891,2837.57,2025-06-25,True
L003392,C03392,2024-09-16,Gold,818,1227.59,2025-08-28,True
L000142,C00142,2025-06-18,Gold,194,291.14,2025-07-10,True
L002059,C02059,2024-06-17,Gold,735,1102.82,2025-08-07,True
L002291,C02291,2023-07-26,Silver,568,852.89,2025-05-28,True
L001343,C01343,2024-10-28,Gold,1600,2400.47,2025-08-05,True
L000868,C00868,2023-09-14,Silver,1360,2040.69,2025-08-26,False
L004977,C04977,2024-08-07,Platinum,1629,2444.55,2025-04-06,True
L001198,C01198,2024-09-26,Gold,412,618.88,2025-09-20,True
L001951,C01951,2024-02-10,Silver,2905,4358.76,2025-09-15,True
L001817,C01817,2025-09-16,Gold,841,1262.0,2025-05-13,False
L001931,C01931,2023-06-29,Gold,817,1226.31,2025-04-05,True
L002149,C02149,2023-05-23,Gold,1104,1657.27,2025-06-27,False
L004198,C04198,2025-04-21,Silver,969,1454.11,2025-07-31,True
L000201,C00201,2023-05-30,Gold,1054,1581.53,2025-06-10,True
L004791,C04791,2024-07-02,Platinum,2484,3727.31,2025-07-07,False
L004816,C04816,2025-06-12,Platinum,1966,2950.33,2025-05-14,True
L002684,C02684,2023-07-30,Silver,1059,1589.64,2025-04-20,True
L001687,C01687,2024-10-24,Platinum,1001,1502.55,2025-05-28,True
L001000,C01000,2023-08-08,Silver,864,1297.21,2025-07-14,True
L002569,C02569,2025-04-25,Silver,95,143.18,2025-09-29,False
L001063,C01063,2024-05-25,Gold,1582,2373.23,2025-09-24,True
L004650,C04650,2024-03-02,Gold,1227,1841.62,2025-08-03,True
L003122,C03122,2025-01-07,Gold,436,654.01,2025-05-25,False
L004930,C04930,2025-01-17,Gold,126,189.99,2025-04-21,False
L001050,C01050,2024-04-02,Gold,248,372.68,2025-04-14,True
L003666,C03666,2023-06-06,Silver,2435,3653.74,2025-08-27,True
L004577,C04577,2024-12-19,Silver,332,498.92,2025-09-08,True
L000444,C00444,2025-05-14,Silver,1671,2506.71,2025-07-03,True
L001430,C01430,2024-05-24,Silver,519,778.99,2025-08-11,True
L003407,C03407,2024-05-11,Gold,1110,1665.65,2025-04-17,True
L002808,C02808,2023-12-22,Gold,588,882.71,2025-04-25,True
L000573,C00573,2024-11-18,Gold,959,1439.22,2025-08-09,True
L000135,C00135,2023-08-26,Platinum,1783,2674.93,2025-08-09,True
L001289,C01289,2025-08-01,Silver,231,346.63,2025-08-03,False
L001811,C01811,2024-05-20,Platinum,189,284.18,2025-05-17,True
L002315,C02315,2024-08-18,Silver,1196,1794.83,2025-06-28,True
L004825,C04825,2024-08-23,Gold,1812,2719.08,2025-08-25,True
L003894,C03894,2023-12-26,Gold,1272,1908.49,2025-05-02,True
L000687,C00687,2025-05-29,Silver,505,757.59,2025-04-12,True
L000054,C00054,2024-04-17,Gold,52,78.77,2025-04-11,True
L003487,C03487,2023-08-13,Gold,522,783.67,2025-07-26,True
L004066,C04066,2023-06-01,Silver,626,939.94,2025-09-14,False
L003082,C03082,2024-01-21,Gold,536,805.17,2025-04-08,False
L001054,C01054,2023-06-02,Gold,500,750.72,2025-08-12,False
L002618,C02618,2025-05-23,Silver,901,1351.52,2025-07-23,True
L003665,C03665,2023-12-22,Gold,125,188.59,2025-04-18,True
L004319,C04319,2024-06-15,Silver,2561,3841.7,2025-06-17,True
L001392,C01392,2024-02-16,Silver,447,670.58,2025-05-06,True
L001321,C01321,2023-11-30,Gold,679,1019.28,2025-06-15,True
L002820,C02820,2024-12-30,Gold,972,1459.12,2025-09-03,False
L000505,C00505,2023-05-04,Platinum,893,1340.6,2025-04-27,True
L003001,C03001,2024-03-26,Gold,834,1252.38,2025-06-14,False
L000532,C00532,2024-05-30,Silver,627,941.72,2025-09-23,True
L003025,C03025,2023-11-15,Gold,1864,2796.49,2025-09-26,True
L003524,C03524,2025-04-03,Silver,496,744.37,2025-09-08,False
L003322,C03322,2025-06-06,Silver,811,1217.17,2025-05-13,True
L003548,C03548,2024-02-28,Silver,156,235.4,2025-08-02,True
L001840,C01840,2023-05-05,Silver,1556,2335.35,2025-07-20,True
L000722,C00722,2023-10-29,Silver,713,1069.53,2025-06-13,True
L001382,C01382,2023-07-27,Silver,237,355.56,2025-09-24,False
L002293,C02293,2023-04-22,Silver,1427,2140.82,2025-09-28,False
L003349,C03349,2023-05-04,Silver,1577,2365.6,2025-04-21,True
L001866,C01866,2025-07-15,Silver,34,52.16,2025-09-11,True
L004537,C04537,2025-03-30,Silver,1072,1608.53,2025-07-09,True
L002045,C02045,2024-10-18,Silver,326,490.47,2025-08-04,True
L001864,C01864,2023-04-24,Silver,2300,3451.29,2025-04-22,True
L003600,C03600,2025-09-07,Platinum,962,1443.04,2025-08-22,False
L001013,C01013,2024-11-10,Silver,281,422.86,2025-07-08,True
L002402,C02402,2024-02-08,Gold,296,444.89,2025-09-16,False
L002609,C02609,2025-07-24,Silver,67,100.72,2025-07-03,True
L000695,C00695,2023-11-09,Gold,239,359.01,2025-09-04,True
L001119,C01119,2024-01-21,Gold,1362,2043.43,2025-05-28,True
L001692,C01692,2025-02-13,Silver,561,841.89,2025-05-21,False
L000954,C00954,2024-10-09,Platinum,881,1322.41,2025-05-14,True
L003503,C03503,2025-08-04,Gold,1372,2058.59,2025-05-07,True
L002906,C02906,2024-11-02,Gold,1638,2457.66,2025-05-13,True
L001976,C01976,2024-06-07,Silver,206,309.31,2025-07-10,True
L000303,C00303,2023-12-14,Silver,1504,2256.08,2025-05-01,True
L001690,C01690,2025-04-25,Silver,437,655.92,2025-06-15,True
L002950,C02950,2025-08-27,Gold,2436,3654.36,2025-04-09,True
L001654,C01654,2025-06-10,Silver,1154,1732.45,2025-07-08,False
L004101,C04101,2025-01-23,Silver,115,173.26,2025-05-30,False
L000811,C00811,2024-07-21,Silver,3924,5886.58,2025-09-22,True
L001102,C01102,2023-10-07,Gold,182,273.8,2025-04-25,False
L003640,C03640,2023-12-21,Silver,394,591.97,2025-07-21,True
L004121,C04121,2023-09-14,Silver,1209,1813.6,2025-06-07,True
L001889,C01889,2025-05-30,Silver,588,882.86,2025-05-10,True
L003790,C03790,2024-12-21,Gold,1303,1955.96,2025-08-10,True
L004401,C04401,2024-08-04,Silver,254,381.48,2025-08-11,True
L001267,C01267,2024-05-13,Silver,70,105.51,2025-08-14,True
L002944,C02944,2025-05-25,Silver,1241,1861.62,2025-04-22,True
L002493,C02493,2024-09-27,Gold,265,398.57,2025-04-13,True
L004733,C04733,2025-03-04,Silver,2103,3154.67,2025-08-27,True
L003699,C03699,2025-03-20,Silver,1275,1913.74,2025-09-07,True
L000558,C00558,2025-03-21,Silver,1127,1691.1,2025-05-01,True
L003544,C03544,2024-01-07,Silver,668,1002.63,2025-06-01,True
L000992,C00992,2024-08-23,Silver,1319,1978.54,2025-09-02,True
L002420,C02420,2025-03-24,Silver,1664,2497.33,2025-05-25,True
L003239,C03239,2023-11-21,Silver,1087,1631.96,2025-09-26,False
L003738,C03738,2023-09-19,Silver,2431,3647.79,2025-08-07,True
L004069,C04069,2024-09-30,Silver,682,1024.18,2025-06-12,True
L004115,C04115,2024-07-14,Silver,415,623.73,2025-05-03,False
L001199,C01199,2023-11-08,Silver,682,1023.2,2025-07-10,True
L002309,C02309,2023-12-19,Silver,1096,1644.22,2025-08-01,False
L004325,C04325,2025-01-13,Silver,302,454.32,2025-09-16,False
L003238,C03238,2024-12-08,Silver,974,1461.86,2025-04-12,True
L001322,C01322,2024-10-14,Platinum,292,438.28,2025-09-25,False
L000480,C00480,2024-06-30,Silver,241,362.65,2025-04-26,True
L004802,C04802,2025-01-11,Gold,49,74.34,2025-07-06,True
L002798,C02798,2023-08-10,Silver,1090,1635.42,2025-05-23,True
L003206,C03206,2024-08-31,Silver,67,101.92,2025-08-26,False
L001509,C01509,2023-11-26,Silver,787,1181.0,2025-05-20,True
L002066,C02066,2023-08-16,Gold,142,214.27,2025-07-16,False
L002642,C02642,2024-12-17,Gold,71,107.56,2025-06-04,False
L000952,C00952,2023-12-02,Platinum,909,1364.82,2025-06-03,True
L002307,C02307,2023-08-26,Silver,370,555.35,2025-07-28,False
L003730,C03730,2024-02-10,Silver,1782,2673.31,2025-05-02,False
L000123,C00123,2025-05-15,Platinum,2820,4230.48,2025-04-30,True
L004630,C04630,2025-09-07,Silver,17,26.85,2025-07-20,True
L003596,C03596,2025-05-14,Gold,902,1353.24,2025-06-05,True
L003498,C03498,2025-05-30,Platinum,2194,3291.82,2025-09-26,True
L002561,C02561,2025-09-03,Silver,1099,1649.33,2025-09-14,True
L002150,C02150,2024-01-18,Gold,2615,3923.41,2025-09-12,False
L001340,C01340,2025-08-30,Platinum,1821,2732.31,2025-06-30,True
L002905,C02905,2023-05-03,Silver,558,837.23,2025-09-29,True
L004492,C04492,2024-03-03,Silver,1224,1836.59,2025-05-07,False
L003244,C03244,2024-03-16,Gold,1437,2156.56,2025-07-31,True
L001731,C01731,2024-11-27,Gold,463,695.67,2025-07-24,True
L000734,C00734,2024-06-30,Gold,810,1215.83,2025-08-10,True
L003167,C03167,2023-11-16,Silver,860,1291.35,2025-09-19,True
L001773,C01773,2024-07-28,Silver,22,34.35,2025-05-26,True
L000686,C00686,2023-04-26,Silver,455,682.77,2025-05-16,False
L004713,C04713,2025-02-26,Silver,1769,2654.79,2025-08-21,True
L000545,C00545,2023-10-13,Silver,1796,2694.47,2025-04-19,True
L000109,C00109,2023-12-08,Silver,1994,2991.88,2025-07-19,True
L004414,C04414,2023-12-09,Silver,1379,2069.19,2025-09-30,False
L002795,C02795,2025-09-20,Silver,1430,2146.12,2025-04-16,True
L000776,C00776,2024-12-20,Silver,1350,2025.95,2025-06-23,True
L004377,C04377,2025-07-11,Silver,1053,1579.63,2025-07-20,True
L000332,C00332,2024-07-07,Platinum,1721,2582.71,2025-06-18,False
L001732,C01732,2025-05-31,Silver,643,965.61,2025-06-17,True
L001157,C01157,2025-01-05,Platinum,1355,2033.1,2025-07-21,True
L000495,C00495,2024-12-16,Silver,99,149.94,2025-06-25,True
L002855,C02855,2023-05-12,Silver,1939,2909.02,2025-04-28,True
L002861,C02861,2023-04-24,Silver,2827,4241.96,2025-05-25,False
L004613,C04613,2024-08-25,Silver,2333,3500.41,2025-04-06,True
L000747,C00747,2025-01-11,Silver,510,765.88,2025-06-02,True
L003093,C03093,2023-10-23,Silver,967,1451.17,2025-08-22,False
L001104,C01104,2024-07-17,Silver,1424,2136.57,2025-05-31,True
L000313,C00313,2025-02-08,Silver,947,1421.7,2025-05-05,False
L001797,C01797,2023-07-24,Platinum,124,187.19,2025-06-11,True
L000604,C00604,2025-03-15,Silver,186,279.42,2025-08-28,False
L000601,C00601,2024-03-13,Silver,670,1006.24,2025-07-14,True
L003805,C03805,2024-05-15,Silver,400,600.54,2025-04-26,False
L004287,C04287,2024-07-12,Platinum,542,813.28,2025-09-13,False
L003657,C03657,2023-11-26,Gold,989,1484.41,2025-09-16,True
L004762,C04762,2024-02-21,Platinum,1783,2674.83,2025-06-13,True
L002747,C02747,2025-07-01,Silver,1988,2983.1,2025-09-01,False
L003801,C03801,2023-08-22,Gold,36,54.39,2025-06-27,True
L000454,C00454,2025-04-30,Silver,1161,1741.87,2025-06-02,True
L004317,C04317,2025-01-14,Silver,453,679.91,2025-04-25,True
L000743,C00743,2025-06-07,Silver,453,680.7,2025-07-28,True
L004604,C04604,2025-09-16,Silver,2110,3165.01,2025-08-04,True
L001930,C01930,2023-11-20,Gold,466,699.91,2025-05-30,False
L004628,C04628,2025-08-03,Silver,1296,1944.47,2025-05-22,True
L004334,C04334,2024-05-04,Silver,650,975.45,2025-04-21,True
L004348,C04348,2024-12-20,Silver,275,413.46,2025-09-24,False
L000381,C00381,2025-07-04,Gold,679,1019.82,2025-06-26,True
L002822,C02822,2024-05-12,Silver,1859,2789.03,2025-08-27,True
L004474,C04474,2025-06-13,Platinum,244,366.47,2025-05-26,True
L004082,C04082,2023-04-26,Silver,1399,2098.88,2025-06-19,True
L002373,C02373,2024-09-21,Gold,151,227.8,2025-05-20,False
L004237,C04237,2023-06-04,Gold,231,347.81,2025-05-14,True
L002372,C02372,2025-07-27,Silver,108,162.58,2025-05-22,True
L002368,C02368,2023-09-28,Silver,1745,2618.69,2025-08-15,True
L001568,C01568,2025-01-22,Silver,1622,2434.33,2025-06-22,False
L000756,C00756,2024-06-29,Silver,1752,2628.46,2025-07-06,True
L003616,C03616,2023-07-16,Platinum,1134,1701.07,2025-08-22,False
L002490,C02490,2024-02-26,Silver,1245,1868.98,2025-05-04,True
L002129,C02129,2024-05-24,Silver,1336,2004.48,2025-09-07,True
L003832,C03832,2025-03-05,Gold,1112,1668.84,2025-08-06,True
L004936,C04936,2024-03-25,Silver,338,507.18,2025-05-02,True
L003874,C03874,2024-12-03,Silver,1052,1578.02,2025-07-09,True
L002290,C02290,2024-09-01,Gold,546,819.77,2025-08-31,True
L003905,C03905,2024-06-30,Gold,1540,2311.24,2025-04-11,False
L002272,C02272,2024-12-29,Silver,1593,2389.76,2025-08-08,True
L003719,C03719,2024-09-28,Silver,763,1145.9,2025-05-29,False
L003959,C03959,2025-06-18,Gold,1840,2760.56,2025-04-25,True
L003572,C03572,2023-09-15,Silver,798,1197.06,2025-05-24,False
L004681,C04681,2023-12-15,Silver,2266,3399.08,2025-08-26,False
L004027,C04027,2024-06-06,Silver,195,293.98,2025-07-16,True
L004950,C04950,2024-11-23,Gold,132,199.21,2025-07-15,True
L004837,C04837,2024-05-25,Silver,248,372.37,2025-08-04,True
L003941,C03941,2023-08-25,Silver,48,73.12,2025-05-19,False
L000139,C00139,2024-12-15,Gold,1931,2897.45,2025-08-11,True
L004098,C04098,2023-06-30,Silver,3090,4636.24,2025-09-13,False
L002580,C02580,2024-02-24,Platinum,518,777.61,2025-07-13,False
L004017,C04017,2024-06-23,Gold,241,361.81,2025-07-31,True
L000066,C00066,2025-05-26,Silver,172,258.23,2025-09-25,True
L004053,C04053,2024-09-25,Silver,797,1196.39,2025-05-09,True
L004528,C04528,2025-02-27,Silver,663,994.88,2025-04-26,False
L002204,C02204,2023-06-11,Gold,549,824.96,2025-06-22,False
L004775,C04775,2025-01-22,Gold,1163,1744.94,2025-08-22,True
L001859,C01859,2025-08-31,Silver,151,227.47,2025-04-29,False
L003400,C03400,2025-09-04,Gold,1235,1852.94,2025-06-14,True
L000724,C00724,2024-03-26,Silver,1237,1855.86,2025-06-27,True
L001893,C01893,2024-12-09,Silver,369,554.77,2025-06-05,True
L001421,C01421,2025-02-09,Silver,1686,2530.22,2025-04-08,True
L002784,C02784,2025-05-03,Silver,25,37.54,2025-07-20,True
L004320,C04320,2024-08-19,Silver,0,1.11,2025-05-04,True
L002973,C02973,2023-08-19,Silver,776,1164.71,2025-06-18,True
L000770,C00770,2024-10-21,Silver,665,997.95,2025-06-22,True
L003859,C03859,2024-02-17,Silver,1552,2328.05,2025-07-15,True
L001609,C01609,2024-01-25,Gold,1107,1661.89,2025-04-05,True
L000475,C00475,2024-03-05,Gold,968,1452.49,2025-04-22,True
L003898,C03898,2023-10-21,Gold,2091,3137.27,2025-06-21,False
L004257,C04257,2024-08-09,Gold,19,28.88,2025-08-12,True
L000773,C00773,2023-07-07,Silver,143,215.95,2025-05-14,True
L004005,C04005,2024-03-12,Gold,637,956.74,2025-05-17,False
L001244,C01244,2025-04-19,Silver,942,1413.64,2025-04-29,True
L001528,C01528,2025-04-07,Silver,959,1439.58,2025-06-04,False
L000935,C00935,2024-06-05,Silver,365,548.51,2025-05-11,False
L004423,C04423,2024-01-03,Gold,642,963.71,2025-06-22,True
L001352,C01352,2023-07-17,Gold,834,1251.24,2025-07-24,True
L003379,C03379,2024-06-11,Silver,1975,2962.63,2025-05-28,True
L000913,C00913,2025-08-06,Silver,1598,2397.64,2025-08-14,False
L000463,C00463,2025-06-24,Silver,935,1402.74,2025-05-07,False
L003670,C03670,2025-02-11,Silver,471,706.9,2025-05-30,True
L002260,C02260,2024-08-08,Platinum,873,1310.55,2025-05-09,True
L002320,C02320,2025-05-22,Silver,2167,3251.0,2025-04-18,True
L001464,C01464,2025-08-04,Silver,616,924.45,2025-09-10,True
L002789,C02789,2023-04-17,Silver,1552,2328.58,2025-09-14,False
L003436,C03436,2025-07-05,Gold,661,992.93,2025-08-25,False
L003555,C03555,2025-03-17,Gold,709,1064.13,2025-04-12,True
L000391,C00391,2023-09-19,Platinum,1442,2164.44,2025-05-27,True
L002074,C02074,2023-11-24,Platinum,1724,2586.61,2025-06-25,False
L001137,C01137,2025-08-20,Platinum,135,203.35,2025-06-08,True
L004167,C04167,2025-02-28,Platinum,2248,3372.0,2025-09-03,True
L002514,C02514,2024-05-06,Silver,1255,1883.09,2025-09-28,True
L003320,C03320,2024-12-26,Silver,2039,3059.88,2025-05-29,True
L003806,C03806,2024-07-19,Silver,25,37.54,2025-09-23,True
L001919,C01919,2024-12-30,Platinum,2252,3379.46,2025-08-10,True
L001611,C01611,2023-05-30,Gold,172,258.9,2025-06-16,True
L002167,C02167,2024-03-25,Platinum,105,158.78,2025-06-11,False
L000290,C00290,2024-01-27,Silver,1942,2913.63,2025-07-11,True
L002824,C02824,2023-09-20,Gold,92,139.38,2025-07-21,True
L002047,C02047,2025-06-29,Silver,40,60.9,2025-08-31,True
L002234,C02234,2023-11-20,Platinum,869,1304.51,2025-09-26,False
L001006,C01006,2025-02-08,Silver,608,912.51,2025-07-09,True
L000126,C00126,2024-11-10,Silver,632,948.54,2025-08-21,True
L001387,C01387,2025-02-15,Silver,9,14.71,2025-08-31,True
L000777,C00777,2025-06-22,Silver,368,552.64,2025-09-13,True
L004378,C04378,2024-08-11,Silver,1373,2060.46,2025-08-03,True
L003993,C03993,2023-08-13,Silver,2123,3185.2,2025-09-07,True
L004962,C04962,2023-10-02,Gold,590,885.94,2025-05-04,True
L001278,C01278,2023-09-19,Silver,388,582.99,2025-06-14,True
L004385,C04385,2025-01-24,Silver,2877,4316.2,2025-06-06,True
L004764,C04764,2024-03-04,Gold,865,1298.04,2025-04-07,False
