transaction_id,store_id,store_name,emirate,transaction_date,transaction_time,customer_id,product_id,category,subcategory,quantity,unit_price,total_amount,payment_method
T0011174,S009,LuLu_Store_9,Abu Dhabi,2023-11-01,20:23,C03156,P0179,grocery,beverages,3,1.51,4.54,mobile_pay
T0011175,S016,LuLu_Store_16,Dubai,2023-12-16,12:21,C00322,P0162,grocery,fresh,1,10.78,10.78,card
T0011176,S018,LuLu_Store_18,Abu Dhabi,2024-07-26,20:38,C00719,P0014,grocery,snacks,2,12.82,25.63,card
T0011177,S014,LuLu_Store_14,Dubai,2023-04-21,16:59,C02662,P0045,clothing,women,3,65.86,197.57,card
T0011178,S005,LuLu_Store_5,Dubai,2023-05-02,08:24,C01061,P0198,clothing,men,3,82.75,248.26,card
T0011179,S007,LuLu_Store_7,Dubai,2023-09-19,20:36,C00647,P0248,electronics,audio,3,648.44,1945.31,card
T0011180,S014,LuLu_Store_14,Dubai,2023-03-31,19:24,C04492,P0214,clothing,men,3,130.65,391.95,cash
T0011181,S005,LuLu_Store_5,Dubai,2023-09-01,15:28,C04290,P0250,electronics,accessories,2,823.82,1647.64,card
T0011182,S007,LuLu_Store_7,Dubai,2024-09-19,21:02,C00629,P0150,grocery,beverages,1,23.91,23.91,card
T0011183,S001,LuLu_Store_1,Dubai,2023-09-25,08:30,C04201,P0003,home,linen,3,123.71,371.13,cash
T0011184,S017,LuLu_Store_17,Dubai,2024-01-26,10:27,C01046,P0045,clothing,women,3,62.96,188.87,cash
T0011185,S017,LuLu_Store_17,Dubai,2023-11-08,18:38,C03849,P0032,clothing,kids,1,44.93,44.93,card
T0011186,S006,LuLu_Store_6,Dubai,2023-11-20,15:43,C03966,P0058,electronics,accessories,2,536.7,1073.39,card
T0011187,S017,LuLu_Store_17,Dubai,2024-10-10,16:23,C02811,P0130,clothing,men,2,74.3,148.6,cash
T0011188,S011,LuLu_Store_11,Dubai,2024-03-15,18:50,C03885,P0085,grocery,snacks,3,3.79,11.36,card
T0011189,S015,LuLu_Store_15,Dubai,2024-03-15,09:55,C02843,P0133,grocery,snacks,5,8.27,41.35,mobile_pay
T0011190,S006,LuLu_Store_6,Dubai,2024-08-25,10:09,C02221,P0221,grocery,fresh,2,25.73,51.46,cash
T0011191,S001,LuLu_Store_1,Dubai,2023-09-21,08:34,C03628,P0073,beauty,fragrance,3,75.5,226.49,cash
T0011192,S010,LuLu_Store_10,Sharjah,2024-04-01,17:36,C04498,P0179,grocery,beverages,1,1.59,1.59,card
T0011193,S015,LuLu_Store_15,Dubai,2024-12-19,17:34,C00863,P0043,grocery,pantry,2,10.04,20.09,card
T0011194,S005,LuLu_Store_5,Dubai,2023-05-12,11:46,C01366,P0171,clothing,kids,3,46.64,139.91,gift_card
T0011195,S010,LuLu_Store_10,Sharjah,2024-02-17,16:24,C04154,P0226,clothing,men,1,59.48,59.48,card
T0011196,S017,LuLu_Store_17,Dubai,2023-02-28,13:50,C03701,P0065,grocery,beverages,3,27.1,81.3,card
T0011197,S012,LuLu_Store_12,Fujairah,2024-02-02,14:13,C02335,P0186,electronics,audio,3,626.29,1878.88,card
T0011198,S019,LuLu_Store_19,Abu Dhabi,2024-07-25,08:46,C04038,P0057,electronics,mobile,2,734.04,1468.08,card
T0011199,S007,LuLu_Store_7,Dubai,2024-08-13,21:30,C00604,P0135,home,decor,2,201.53,403.05,cash
T0011200,S016,LuLu_Store_16,Dubai,2024-05-09,13:47,C01375,P0220,grocery,snacks,3,6.45,19.35,card
T0011201,S012,LuLu_Store_12,Fujairah,2024-11-29,16:01,C01029,P0057,electronics,mobile,3,710.27,2130.8,mobile_pay
T0011202,S014,LuLu_Store_14,Dubai,2024-07-15,12:12,C03590,P0093,electronics,mobile,4,883.5,3533.99,card
T0011203,S008,LuLu_Store_8,Ajman,2023-02-24,08:14,C03753,P0068,grocery,beverages,3,14.72,44.16,card
T0011204,S020,LuLu_Store_20,Dubai,2023-02-16,19:51,C03359,P0222,home,kitchen,3,328.59,985.78,card
T0011205,S009,LuLu_Store_9,Abu Dhabi,2024-08-11,14:07,C02986,P0200,electronics,audio,4,1105.81,4423.23,mobile_pay
T0011206,S009,LuLu_Store_9,Abu Dhabi,2024-12-02,16:03,C01568,P0173,grocery,fresh,5,25.83,129.13,card
T0011207,S008,LuLu_Store_8,Ajman,2023-03-26,22:18,C00014,P0124,grocery,fresh,2,1.19,2.38,card
T0011208,S007,LuLu_Store_7,Dubai,2024-11-21,18:42,C00625,P0118,clothing,women,2,63.91,127.83,card
T0011209,S009,LuLu_Store_9,Abu Dhabi,2024-03-01,21:39,C03769,P0172,clothing,men,2,109.57,219.13,cash
T0011210,S018,LuLu_Store_18,Abu Dhabi,2024-03-27,22:54,C03554,P0067,grocery,fresh,2,12.16,24.32,card
T0011211,S003,LuLu_Store_3,Sharjah,2024-12-05,18:00,C01332,P0062,clothing,accessories,1,116.72,116.72,cash
T0011212,S020,LuLu_Store_20,Dubai,2024-04-20,21:45,C01842,P0109,grocery,pantry,2,19.94,39.88,cash
T0011213,S012,LuLu_Store_12,Fujairah,2024-11-08,18:58,C00980,P0036,clothing,accessories,1,53.29,53.29,card
T0011214,S016,LuLu_Store_16,Dubai,2023-02-08,14:17,C02807,P0183,grocery,snacks,2,25.73,51.46,cash
T0011215,S012,LuLu_Store_12,Fujairah,2023-10-27,15:19,guest,P0126,grocery,fresh,4,15.01,60.03,card
T0011216,S011,LuLu_Store_11,Dubai,2024-10-25,19:45,C03204,P0054,clothing,men,3,133.66,400.99,card
T0011217,S017,LuLu_Store_17,Dubai,2024-12-16,08:25,C04220,P0007,grocery,pantry,3,22.24,66.73,cash
T0011218,S002,LuLu_Store_2,Fujairah,2024-11-24,20:58,C02167,P0195,electronics,tv,2,151.18,302.36,card
T0011219,S017,LuLu_Store_17,Dubai,2023-10-23,13:25,C01591,P0111,home,kitchen,3,469.83,1409.49,card
T0011220,S006,LuLu_Store_6,Dubai,2024-04-04,09:16,C02275,P0061,grocery,beverages,1,21.45,21.45,card
T0011221,S020,LuLu_Store_20,Dubai,2023-05-16,09:13,C00611,P0037,grocery,fresh,3,12.41,37.23,card
T0011222,S005,LuLu_Store_5,Dubai,2024-02-01,21:56,C01151,P0021,home,decor,2,276.75,553.5,mobile_pay
T0011223,S004,LuLu_Store_4,Abu Dhabi,2023-11-15,18:59,C01287,P0126,grocery,fresh,2,14.8,29.6,card
T0011224,S020,LuLu_Store_20,Dubai,2023-12-05,19:07,C03268,P0135,home,decor,2,211.89,423.77,card
T0011225,S018,LuLu_Store_18,Abu Dhabi,2024-12-08,08:20,C01932,P0033,home,decor,4,349.83,1399.31,card
T0011226,S013,LuLu_Store_13,Ajman,2023-04-20,10:04,C00507,P0166,electronics,tv,4,374.21,1496.84,card
T0011227,S005,LuLu_Store_5,Dubai,2023-06-13,14:20,C02416,P0039,electronics,accessories,1,651.15,651.15,cash
T0011228,S016,LuLu_Store_16,Dubai,2023-11-04,20:10,C00241,P0039,electronics,accessories,1,642.65,642.65,card
T0011229,S012,LuLu_Store_12,Fujairah,2024-04-25,15:05,C03625,P0106,grocery,fresh,1,2.74,2.74,cash
T0011230,S020,LuLu_Store_20,Dubai,2024-02-22,13:04,C04405,P0126,grocery,fresh,2,15.19,30.38,cash
T0011231,S018,LuLu_Store_18,Abu Dhabi,2023-12-07,14:27,C01404,P0222,home,kitchen,4,326.63,1306.54,card
T0011232,S009,LuLu_Store_9,Abu Dhabi,2023-08-25,22:12,C00734,P0056,grocery,snacks,5,9.45,47.26,cash
T0011233,S019,LuLu_Store_19,Abu Dhabi,2024-12-17,20:00,C00061,P0202,home,kitchen,3,375.14,1125.42,mobile_pay
T0011234,S015,LuLu_Store_15,Dubai,2023-12-10,20:23,C04896,P0214,clothing,men,1,123.73,123.73,card
T0011235,S001,LuLu_Store_1,Dubai,2023-10-30,13:51,C00796,P0038,clothing,kids,1,84.81,84.81,card
T0011236,S007,LuLu_Store_7,Dubai,2024-10-18,22:02,C02057,P0234,electronics,tv,3,316.73,950.18,card
T0011237,S001,LuLu_Store_1,Dubai,2023-09-09,16:43,C00141,P0043,grocery,pantry,3,9.27,27.81,card
T0011238,S001,LuLu_Store_1,Dubai,2024-06-21,08:55,C02056,P0163,grocery,beverages,2,2.26,4.51,card
T0011239,S002,LuLu_Store_2,Fujairah,2024-01-15,12:16,C03045,P0013,grocery,fresh,1,7.2,7.2,card
T0011240,S005,LuLu_Store_5,Dubai,2024-09-10,16:59,C01680,P0192,grocery,pantry,4,13.86,55.43,cash
T0011241,S020,LuLu_Store_20,Dubai,2024-04-30,20:17,C01220,P0191,grocery,beverages,3,6.97,20.9,card
T0011242,S003,LuLu_Store_3,Sharjah,2023-12-06,13:56,C01247,P0167,grocery,fresh,2,18.42,36.83,card
T0011243,S009,LuLu_Store_9,Abu Dhabi,2023-06-12,21:52,C00569,P0152,beauty,hair,1,94.79,94.79,cash
T0011244,S012,LuLu_Store_12,Fujairah,2024-07-15,13:39,C00050,P0119,grocery,snacks,3,8.36,25.07,card
T0011245,S010,LuLu_Store_10,Sharjah,2024-02-08,17:19,C01436,P0235,grocery,beverages,1,6.84,6.84,card
T0011246,S017,LuLu_Store_17,Dubai,2024-12-12,20:10,C01118,P0048,clothing,men,2,71.25,142.5,mobile_pay
T0011247,S009,LuLu_Store_9,Abu Dhabi,2024-04-05,12:38,C02123,P0017,grocery,beverages,3,1.06,3.17,cash
T0011248,S001,LuLu_Store_1,Dubai,2024-06-28,18:35,C03480,P0013,grocery,fresh,3,6.82,20.47,cash
T0011249,S015,LuLu_Store_15,Dubai,2023-03-13,20:03,C04165,P0003,home,linen,4,123.92,495.66,cash
T0011250,S005,LuLu_Store_5,Dubai,2024-03-17,17:49,C04291,P0008,grocery,fresh,6,23.99,143.94,mobile_pay
T0011251,S017,LuLu_Store_17,Dubai,2023-01-10,09:51,C04194,P0004,clothing,accessories,5,14.72,73.61,mobile_pay
T0011252,S003,LuLu_Store_3,Sharjah,2023-01-08,15:09,C00829,P0183,grocery,snacks,1,25.28,25.28,card
T0011253,S013,LuLu_Store_13,Ajman,2024-08-22,11:27,C02600,P0078,electronics,mobile,1,1250.2,1250.2,card
T0011254,S011,LuLu_Store_11,Dubai,2024-07-30,12:21,C02953,P0238,clothing,kids,2,49.25,98.51,card
T0011255,S013,LuLu_Store_13,Ajman,2024-12-22,12:56,C03725,P0114,grocery,snacks,2,17.76,35.52,mobile_pay
T0011256,S008,LuLu_Store_8,Ajman,2023-02-12,15:27,C02176,P0241,grocery,beverages,3,19.82,59.46,cash
T0011257,S005,LuLu_Store_5,Dubai,2023-05-27,10:16,C02602,P0166,electronics,tv,1,376.79,376.79,card
T0011258,S019,LuLu_Store_19,Abu Dhabi,2024-04-12,22:41,C03161,P0238,clothing,kids,4,49.63,198.53,card
T0011259,S005,LuLu_Store_5,Dubai,2024-12-25,09:41,C03997,P0014,grocery,snacks,3,12.52,37.55,card
T0011260,S019,LuLu_Store_19,Abu Dhabi,2024-10-29,21:20,C03602,P0098,clothing,women,1,108.82,108.82,mobile_pay
T0011261,S006,LuLu_Store_6,Dubai,2024-07-22,20:55,C04330,P0123,home,decor,3,191.22,573.67,mobile_pay
T0011262,S015,LuLu_Store_15,Dubai,2023-07-12,17:15,C02148,P0238,clothing,kids,3,45.63,136.9,card
T0011263,S002,LuLu_Store_2,Fujairah,2024-03-29,12:51,C01011,P0148,grocery,pantry,1,2.5,2.5,cash
T0011264,S003,LuLu_Store_3,Sharjah,2024-05-03,19:21,C03321,P0088,grocery,snacks,2,4.88,9.76,card
T0011265,S009,LuLu_Store_9,Abu Dhabi,2023-04-30,08:05,C02944,P0105,grocery,fresh,1,15.91,15.91,card
T0011266,S007,LuLu_Store_7,Dubai,2024-04-16,09:56,C01210,P0091,grocery,beverages,3,28.73,86.19,mobile_pay
T0011267,S012,LuLu_Store_12,Fujairah,2023-05-13,13:44,C00118,P0034,grocery,pantry,2,9.57,19.14,cash
T0011268,S017,LuLu_Store_17,Dubai,2024-10-18,08:52,C04293,P0247,electronics,tv,2,186.74,373.48,mobile_pay
T0011269,S004,LuLu_Store_4,Abu Dhabi,2024-08-17,10:34,C01809,P0227,grocery,fresh,2,16.61,33.22,card
T0011270,S017,LuLu_Store_17,Dubai,2023-01-22,22:24,C04975,P0116,electronics,tv,2,1302.24,2604.49,card
T0011271,S004,LuLu_Store_4,Abu Dhabi,2024-12-26,21:09,C04057,P0242,clothing,women,7,106.43,744.98,card
T0011272,S015,LuLu_Store_15,Dubai,2024-08-23,18:24,C02798,P0196,grocery,fresh,3,3.15,9.44,card
T0011273,S017,LuLu_Store_17,Dubai,2024-12-17,18:42,C04816,P0087,grocery,pantry,2,2.17,4.33,card
T0011274,S012,LuLu_Store_12,Fujairah,2024-01-05,16:00,C03997,P0112,clothing,kids,2,41.31,82.63,cash
T0011275,S010,LuLu_Store_10,Sharjah,2024-12-05,11:03,C00894,P0122,electronics,audio,1,1467.44,1467.44,card
T0011276,S015,LuLu_Store_15,Dubai,2024-03-14,10:01,C02376,P0164,electronics,mobile,2,1430.79,2861.59,cash
T0011277,S009,LuLu_Store_9,Abu Dhabi,2023-01-19,14:04,C04408,P0209,home,kitchen,5,296.93,1484.64,gift_card
T0011278,S018,LuLu_Store_18,Abu Dhabi,2024-06-20,13:19,C01637,P0184,home,decor,4,375.07,1500.3,card
T0011279,S005,LuLu_Store_5,Dubai,2023-04-10,17:55,C00919,P0002,grocery,pantry,4,18.74,74.97,card
T0011280,S015,LuLu_Store_15,Dubai,2024-01-06,12:36,C00762,P0169,grocery,snacks,2,2.14,4.28,card
T0011281,S002,LuLu_Store_2,Fujairah,2024-02-19,10:58,C00596,P0100,grocery,fresh,3,5.31,15.93,card
T0011282,S020,LuLu_Store_20,Dubai,2024-03-22,12:38,C03069,P0064,beauty,skincare,5,89.62,448.09,card
T0011283,S003,LuLu_Store_3,Sharjah,2024-12-27,22:17,C02372,P0030,grocery,beverages,5,16.47,82.35,card
T0011284,S015,LuLu_Store_15,Dubai,2023-06-25,13:55,C01142,P0089,grocery,pantry,1,13.98,13.98,cash
T0011285,S001,LuLu_Store_1,Dubai,2024-09-20,12:52,C03337,P0077,grocery,snacks,1,13.57,13.57,card
T0011286,S020,LuLu_Store_20,Dubai,2024-03-11,12:55,C00923,P0248,electronics,audio,3,723.53,2170.59,mobile_pay
T0011287,S020,LuLu_Store_20,Dubai,2023-05-15,17:35,C03631,P0207,clothing,women,5,62.7,313.48,card
T0011288,S011,LuLu_Store_11,Dubai,2023-10-07,22:52,C02988,P0134,clothing,kids,3,46.8,140.39,card
T0011289,S016,LuLu_Store_16,Dubai,2023-05-24,09:38,C01216,P0020,grocery,pantry,3,2.15,6.45,cash
T0011290,S006,LuLu_Store_6,Dubai,2024-03-28,12:48,C01175,P0201,grocery,fresh,2,14.14,28.29,card
T0011291,S012,LuLu_Store_12,Fujairah,2024-11-16,21:06,C04245,P0021,home,decor,4,303.97,1215.88,gift_card
T0011292,S001,LuLu_Store_1,Dubai,2024-06-29,13:13,C00097,P0062,clothing,accessories,4,118.03,472.13,card
T0011293,S010,LuLu_Store_10,Sharjah,2023-05-04,12:57,C01321,P0077,grocery,snacks,3,12.53,37.6,mobile_pay
T0011294,S013,LuLu_Store_13,Ajman,2024-08-11,10:57,C01844,P0171,clothing,kids,4,47.12,188.46,card
T0011295,S003,LuLu_Store_3,Sharjah,2024-10-15,11:29,C01690,P0029,grocery,beverages,6,20.15,120.91,card
T0011296,S003,LuLu_Store_3,Sharjah,2024-10-25,10:39,C01279,P0193,clothing,accessories,1,114.46,114.46,card
T0011297,S020,LuLu_Store_20,Dubai,2023-02-04,20:48,C03337,P0058,electronics,accessories,2,548.55,1097.11,card
T0011298,S013,LuLu_Store_13,Ajman,2023-12-18,12:41,C03854,P0164,electronics,mobile,2,1259.49,2518.98,cash
T0011299,S014,LuLu_Store_14,Dubai,2023-09-22,14:47,C00845,P0088,grocery,snacks,3,4.48,13.43,card
T0011300,S014,LuLu_Store_14,Dubai,2023-03-12,20:13,C04705,P0076,home,decor,3,480.02,1440.05,mobile_pay
T0011301,S001,LuLu_Store_1,Dubai,2023-03-10,09:22,C02535,P0162,grocery,fresh,2,10.15,20.29,card
T0011302,S016,LuLu_Store_16,Dubai,2024-03-09,11:07,C04787,P0184,home,decor,3,348.05,1044.16,cash
T0011303,S012,LuLu_Store_12,Fujairah,2024-04-08,11:03,C02968,P0076,home,decor,4,492.05,1968.2,cash
T0011304,S017,LuLu_Store_17,Dubai,2024-06-29,10:38,guest,P0172,clothing,men,2,109.59,219.19,cash
T0011305,S010,LuLu_Store_10,Sharjah,2023-07-10,16:49,C00852,P0233,electronics,audio,3,1061.36,3184.09,card
T0011306,S006,LuLu_Store_6,Dubai,2023-10-06,16:55,C00171,P0151,grocery,snacks,3,29.62,88.86,card
T0011307,S010,LuLu_Store_10,Sharjah,2023-05-29,17:42,C01228,P0017,grocery,beverages,2,1.05,2.09,card
T0011308,S011,LuLu_Store_11,Dubai,2023-07-31,21:47,C04187,P0011,grocery,snacks,4,19.49,77.97,card
T0011309,S011,LuLu_Store_11,Dubai,2024-02-09,18:48,C01633,P0034,grocery,pantry,5,9.47,47.37,card
T0011310,S018,LuLu_Store_18,Abu Dhabi,2024-04-23,11:42,C03146,P0187,grocery,pantry,1,21.58,21.58,card
T0011311,S010,LuLu_Store_10,Sharjah,2024-07-27,13:08,C04154,P0030,grocery,beverages,2,16.71,33.43,card
T0011312,S006,LuLu_Store_6,Dubai,2023-02-20,16:47,C02457,P0125,grocery,beverages,2,14.11,28.22,card
T0011313,S013,LuLu_Store_13,Ajman,2023-03-17,11:36,C03549,P0044,electronics,accessories,3,954.83,2864.5,card
T0011314,S001,LuLu_Store_1,Dubai,2024-06-12,15:55,C03139,P0198,clothing,men,3,79.32,237.95,card
T0011315,S009,LuLu_Store_9,Abu Dhabi,2024-02-08,11:30,C01388,P0039,electronics,accessories,1,680.75,680.75,cash
T0011316,S008,LuLu_Store_8,Ajman,2024-05-05,16:18,C01547,P0129,grocery,snacks,4,10.7,42.81,gift_card
T0011317,S007,LuLu_Store_7,Dubai,2023-12-21,20:17,C02490,P0249,clothing,accessories,1,60.73,60.73,gift_card
T0011318,S010,LuLu_Store_10,Sharjah,2024-11-24,08:44,C03692,P0028,electronics,accessories,1,1280.18,1280.18,mobile_pay
T0011319,S002,LuLu_Store_2,Fujairah,2024-06-23,13:21,C04676,P0018,grocery,fresh,1,4.42,4.42,card
T0011320,S005,LuLu_Store_5,Dubai,2024-06-11,12:59,C03941,P0168,grocery,snacks,1,24.49,24.49,mobile_pay
T0011321,S003,LuLu_Store_3,Sharjah,2023-02-01,18:32,C02284,P0249,clothing,accessories,2,61.02,122.05,card
T0011322,S002,LuLu_Store_2,Fujairah,2024-05-27,22:47,C04233,P0093,electronics,mobile,4,835.93,3343.73,card
T0011323,S003,LuLu_Store_3,Sharjah,2024-03-20,21:28,C04406,P0047,grocery,beverages,3,3.66,10.99,card
T0011324,S013,LuLu_Store_13,Ajman,2024-03-11,14:15,C04615,P0224,grocery,snacks,4,22.29,89.16,card
T0011325,S012,LuLu_Store_12,Fujairah,2023-01-13,18:30,C03426,P0184,home,decor,2,354.19,708.38,mobile_pay
T0011326,S018,LuLu_Store_18,Abu Dhabi,2023-07-22,11:43,C04786,P0041,home,decor,3,312.78,938.34,cash
T0011327,S019,LuLu_Store_19,Abu Dhabi,2024-09-15,10:52,C01606,P0209,home,kitchen,2,325.93,651.87,card
T0011328,S002,LuLu_Store_2,Fujairah,2024-08-30,14:06,C01473,P0172,clothing,men,3,107.78,323.33,card
T0011329,S009,LuLu_Store_9,Abu Dhabi,2023-04-23,08:14,C03594,P0170,grocery,fresh,2,28.3,56.61,card
T0011330,S013,LuLu_Store_13,Ajman,2023-06-26,11:31,C01330,P0169,grocery,snacks,1,2.24,2.24,card
T0011331,S009,LuLu_Store_9,Abu Dhabi,2023-11-09,14:03,C01455,P0072,grocery,fresh,2,18.64,37.28,mobile_pay
T0011332,S004,LuLu_Store_4,Abu Dhabi,2023-03-13,12:43,C01251,P0129,grocery,snacks,2,11.1,22.2,cash
T0011333,S007,LuLu_Store_7,Dubai,2023-04-14,20:50,C02256,P0232,grocery,snacks,3,3.94,11.81,card
T0011334,S019,LuLu_Store_19,Abu Dhabi,2024-10-06,15:12,C04670,P0025,clothing,accessories,2,124.39,248.79,card
T0011335,S007,LuLu_Store_7,Dubai,2024-01-19,20:50,C02108,P0052,clothing,men,1,19.99,19.99,cash
T0011336,S017,LuLu_Store_17,Dubai,2023-06-24,08:11,C04656,P0040,grocery,snacks,2,15.71,31.42,card
T0011337,S017,LuLu_Store_17,Dubai,2024-04-20,21:35,C02471,P0138,grocery,pantry,2,20.61,41.23,cash
T0011338,S003,LuLu_Store_3,Sharjah,2023-12-17,21:26,C03633,P0109,grocery,pantry,1,22.9,22.9,cash
T0011339,S008,LuLu_Store_8,Ajman,2024-05-09,22:52,C03989,P0104,beauty,fragrance,3,72.27,216.8,card
T0011340,S015,LuLu_Store_15,Dubai,2024-04-13,13:03,C01135,P0088,grocery,snacks,2,5.24,10.49,card
T0011341,S016,LuLu_Store_16,Dubai,2023-06-14,21:40,C01261,P0196,grocery,fresh,2,3.36,6.73,card
T0011342,S017,LuLu_Store_17,Dubai,2024-07-04,12:01,C04929,P0107,clothing,men,2,78.8,157.61,gift_card
T0011343,S001,LuLu_Store_1,Dubai,2023-12-14,20:53,C03897,P0233,electronics,audio,3,1081.16,3243.48,card
T0011344,S009,LuLu_Store_9,Abu Dhabi,2024-10-12,09:30,C02113,P0226,clothing,men,2,62.34,124.69,card
T0011345,S011,LuLu_Store_11,Dubai,2023-04-20,09:50,C03062,P0127,clothing,accessories,5,80.98,404.88,card
T0011346,S005,LuLu_Store_5,Dubai,2024-02-18,18:24,C01163,P0012,electronics,mobile,5,829.43,4147.15,cash
T0011347,S002,LuLu_Store_2,Fujairah,2024-01-14,20:04,C00763,P0036,clothing,accessories,3,45.17,135.52,card
T0011348,S017,LuLu_Store_17,Dubai,2023-05-02,15:30,guest,P0244,clothing,men,2,43.53,87.07,card
T0011349,S005,LuLu_Store_5,Dubai,2024-03-05,16:38,C04986,P0092,grocery,beverages,2,3.3,6.61,card
T0011350,S020,LuLu_Store_20,Dubai,2024-11-02,17:44,C01516,P0098,clothing,women,2,123.64,247.27,card
T0011351,S003,LuLu_Store_3,Sharjah,2023-03-14,09:38,C01937,P0144,grocery,fresh,2,20.36,40.72,mobile_pay
T0011352,S008,LuLu_Store_8,Ajman,2023-11-08,09:55,C04913,P0179,grocery,beverages,3,1.5,4.5,mobile_pay
T0011353,S011,LuLu_Store_11,Dubai,2023-02-13,16:44,C03201,P0230,grocery,snacks,2,25.42,50.85,gift_card
T0011354,S006,LuLu_Store_6,Dubai,2023-01-29,18:59,C01505,P0099,grocery,beverages,2,19.43,38.86,card
T0011355,S005,LuLu_Store_5,Dubai,2024-09-22,17:03,C01961,P0090,grocery,fresh,6,5.74,34.42,cash
T0011356,S014,LuLu_Store_14,Dubai,2024-12-22,15:48,C04210,P0204,grocery,snacks,3,13.15,39.45,card
T0011357,S001,LuLu_Store_1,Dubai,2023-01-28,16:56,C04420,P0010,clothing,accessories,5,93.82,469.09,card
T0011358,S008,LuLu_Store_8,Ajman,2024-04-20,08:36,C02071,P0153,grocery,fresh,2,19.31,38.63,card
T0011359,S013,LuLu_Store_13,Ajman,2023-07-11,10:47,C00033,P0054,clothing,men,1,142.05,142.05,cash
T0011360,S005,LuLu_Store_5,Dubai,2023-08-28,18:42,C04910,P0184,home,decor,3,329.96,989.88,mobile_pay
T0011361,S009,LuLu_Store_9,Abu Dhabi,2023-11-10,12:45,C03414,P0002,grocery,pantry,1,17.42,17.42,cash
T0011362,S012,LuLu_Store_12,Fujairah,2024-09-06,17:31,C03812,P0083,clothing,women,4,91.0,363.99,card
T0011363,S010,LuLu_Store_10,Sharjah,2023-11-11,12:36,C02661,P0011,grocery,snacks,2,20.83,41.66,card
T0011364,S002,LuLu_Store_2,Fujairah,2024-03-06,15:06,C02584,P0001,clothing,women,3,148.45,445.35,card
T0011365,S019,LuLu_Store_19,Abu Dhabi,2023-07-31,10:56,C03637,P0101,grocery,snacks,1,23.05,23.05,card
T0011366,S013,LuLu_Store_13,Ajman,2023-03-09,09:40,C02640,P0164,electronics,mobile,6,1322.32,7933.91,card
T0011367,S005,LuLu_Store_5,Dubai,2023-09-16,13:42,C03598,P0112,clothing,kids,3,43.12,129.36,card
T0011368,S018,LuLu_Store_18,Abu Dhabi,2023-10-24,16:24,C04614,P0232,grocery,snacks,4,4.16,16.63,card
T0011369,S020,LuLu_Store_20,Dubai,2023-09-23,19:56,C04048,P0249,clothing,accessories,4,63.52,254.08,card
T0011370,S010,LuLu_Store_10,Sharjah,2023-09-25,19:48,C04861,P0168,grocery,snacks,3,22.02,66.05,card
T0011371,S001,LuLu_Store_1,Dubai,2024-01-22,21:16,C00637,P0002,grocery,pantry,3,18.1,54.29,card
T0011372,S017,LuLu_Store_17,Dubai,2023-10-23,10:56,C00803,P0242,clothing,women,4,113.5,454.01,card
T0011373,S002,LuLu_Store_2,Fujairah,2024-10-14,20:26,C02045,P0076,home,decor,3,502.08,1506.25,card
T0011374,S008,LuLu_Store_8,Ajman,2023-06-27,18:35,C03786,P0036,clothing,accessories,3,51.17,153.5,card
T0011375,S013,LuLu_Store_13,Ajman,2023-04-10,10:30,C04796,P0178,grocery,fresh,1,20.22,20.22,card
T0011376,S001,LuLu_Store_1,Dubai,2023-09-29,08:36,C02528,P0135,home,decor,2,222.32,444.65,card
T0011377,S016,LuLu_Store_16,Dubai,2023-07-24,10:57,C03659,P0186,electronics,audio,2,614.31,1228.62,card
T0011378,S018,LuLu_Store_18,Abu Dhabi,2023-02-24,22:50,C04860,P0061,grocery,beverages,2,19.66,39.33,card
T0011379,S013,LuLu_Store_13,Ajman,2024-08-09,20:28,C04117,P0079,grocery,pantry,3,3.17,9.51,card
T0011380,S014,LuLu_Store_14,Dubai,2023-01-24,20:22,C00054,P0104,beauty,fragrance,1,70.9,70.9,card
T0011381,S001,LuLu_Store_1,Dubai,2023-01-11,13:21,C01712,P0097,grocery,fresh,2,10.4,20.79,card
T0011382,S012,LuLu_Store_12,Fujairah,2023-10-30,15:17,C04747,P0044,electronics,accessories,2,1032.84,2065.68,cash
T0011383,S007,LuLu_Store_7,Dubai,2023-05-28,13:33,C00587,P0242,clothing,women,1,104.09,104.09,card
T0011384,S011,LuLu_Store_11,Dubai,2024-01-04,14:06,C03643,P0146,grocery,snacks,5,9.31,46.56,card
T0011385,S013,LuLu_Store_13,Ajman,2023-09-28,16:35,C03958,P0223,clothing,women,1,54.21,54.21,cash
T0011386,S009,LuLu_Store_9,Abu Dhabi,2023-02-16,09:33,C02000,P0153,grocery,fresh,1,18.48,18.48,cash
T0011387,S002,LuLu_Store_2,Fujairah,2024-03-28,14:31,guest,P0225,electronics,tv,1,1268.47,1268.47,mobile_pay
T0011388,S005,LuLu_Store_5,Dubai,2023-12-10,16:16,C03745,P0011,grocery,snacks,3,19.24,57.72,card
T0011389,S009,LuLu_Store_9,Abu Dhabi,2023-08-02,10:48,C04052,P0037,grocery,fresh,4,12.49,49.94,card
T0011390,S005,LuLu_Store_5,Dubai,2024-08-16,09:34,C03851,P0172,clothing,men,3,110.13,330.38,card
T0011391,S007,LuLu_Store_7,Dubai,2024-12-09,16:20,C01658,P0106,grocery,fresh,2,2.75,5.51,card
T0011392,S001,LuLu_Store_1,Dubai,2023-02-07,21:53,C04906,P0036,clothing,accessories,1,52.37,52.37,cash
T0011393,S016,LuLu_Store_16,Dubai,2023-01-29,08:57,C04994,P0212,grocery,pantry,2,15.97,31.94,mobile_pay
